year,month,quote
2017,April,"n/a légende à ajouter ? .Les seules îles extraterrestres reconnues sont sur Titan (photo).
présente 1,5 jours en page d'accueil du 07 avril 2017 à 00:02:14 au 08 avril 2017 à 12:00:35"
2017,April,"Une chèvre a été tuée pour les besoins du documentaire Terre sans pain de Luis Buñuel, qui montre sa mort « accidentelle ».
présente 1,5 jours en page d'accueil du 07 avril 2017 à 00:02:14 au 08 avril 2017 à 12:00:35"
2017,April,"Poupée à l’effigie de Bécassine.Françoise Dolto voyait dans les albums de Bécassine (photo) des modèles d’éducation moderne et de compréhension de la psychologie enfantine.
présente 1,5 jours en page d'accueil du 07 avril 2017 à 12:00:36 au 09 avril 2017 à 00:02:03"
2017,April,"Le plus grand tapis artisanal du monde se trouve dans la mosquée Cheikh Zayed, aux Émirats arabes unis.
présente 1,5 jours en page d'accueil du 07 avril 2017 à 12:00:36 au 09 avril 2017 à 00:02:03"
2017,April,"André Léo en famille en 1856.C’est à partir des prénoms de ses deux fils jumeaux (photo) qu’André Léo, membre de l’Association internationale des travailleurs et féministe, a composé son pseudonyme de journaliste et de romancière.
présente 1,5 jours en page d'accueil du 08 avril 2017 à 00:02:05 au 09 avril 2017 à 12:00:39"
2017,April,"Le dictateur ougandais Idi Amin Dada s’était proclamé roi d’Écosse.
présente 1,5 jours en page d'accueil du 08 avril 2017 à 00:02:05 au 09 avril 2017 à 12:00:39"
2017,April,"Cynthia Ann Parker et un de ses enfants en 1861.Le film Danse avec les loups s’est inspiré entre autres de la vie de Cynthia Ann Parker (photo), qui avait épousé l’un de ses ravisseurs comanches.
présente 1,5 jours en page d'accueil du 08 avril 2017 à 12:00:35 au 10 avril 2017 à 00:02:58"
2017,April,"L’éruption du Tambora en 1815 est à l’origine de l’« année sans été », qui vit neiges, gels et famines.
présente 1,5 jours en page d'accueil du 08 avril 2017 à 12:00:35 au 10 avril 2017 à 00:02:58"
2017,April,"Graffiti sur un mur de Paris en 2012.La devise anarchiste « Ni Dieu ni maître » (photo) est directement inspirée du titre de presse fondé en 1880 par le socialiste Auguste Blanqui.
présente 1,5 jours en page d'accueil du 09 avril 2017 à 00:02:03 au 10 avril 2017 à 12:00:44"
2017,April,"La France et la Russie sont les seuls membres permanents du Conseil de sécurité des Nations unies à élire leur chef d’État au suffrage universel direct.
présente 1,5 jours en page d'accueil du 09 avril 2017 à 00:02:03 au 10 avril 2017 à 12:00:44"
2017,April,"Un tubercule de topinambour.Originaire d’Amérique du Nord, le topinambour (photo du tubercule) porte un nom dérivé de celui d’une tribu d’Amazonie.
présente 1,5 jours en page d'accueil du 09 avril 2017 à 12:00:39 au 11 avril 2017 à 00:02:56"
2017,April,"Abubakar Shekau, le chef de Boko Haram, a été destitué de son commandement par l’État islamique pour « extrémisme ».
présente 1,5 jours en page d'accueil du 09 avril 2017 à 12:00:39 au 11 avril 2017 à 00:02:56"
2017,April,"Pénélope et les prétendants (1912), de John William Waterhouse.Dans des récits postérieurs à l’Odyssée, Pénélope, infidèle à Ulysse, cède à chacun de ses cent-vingt-neuf prétendants (tableau) et se retrouve mère de Pan.
présente 1,5 jours en page d'accueil du 10 avril 2017 à 00:02:58 au 11 avril 2017 à 12:01:27"
2017,April,"L’Union pour la démocratie française comprenait des familles idéologiques pouvant être placées à la droite du Rassemblement pour la République.
présente 1,5 jours en page d'accueil du 10 avril 2017 à 00:02:58 au 11 avril 2017 à 12:01:27"
2017,April,"La comtesse de Castiglione posant devant l’objectif de Pierre-Louis Pierson, dans les années 1860.Le photographe Pierre-Louis Pierson a réalisé de 1856 à 1895 près de 450 portraits de Virginia de Castiglione (portrait).
présente 1,5 jours en page d'accueil du 10 avril 2017 à 12:00:44 au 12 avril 2017 à 00:01:56"
2017,April,"À Zagreb, la France est représentée pour la première fois par un couple d’ambassadeurs depuis novembre 2016.
présente 1,5 jours en page d'accueil du 10 avril 2017 à 12:00:44 au 12 avril 2017 à 00:01:56"
2017,April,"Le Monge en rade de Brest.Trois des quatre plus puissants radars d’Europe occidentale sont à bord du bâtiment d’essais et de mesures français Monge (photo).
présente 1,5 jours en page d'accueil du 11 avril 2017 à 00:02:56 au 12 avril 2017 à 12:01:35"
2017,April,"Dans la série Alerte à Malibu, le ralenti était utilisé, selon David Hasselhoff, pour des questions budgétaires.
présente 1,5 jours en page d'accueil du 11 avril 2017 à 00:02:56 au 12 avril 2017 à 12:01:35"
2017,April,"André Franquin en 1983.Le dessinateur André Franquin (photo) a confié ne s’être « pas senti capable d’accepter » les « avances » de Charlie Hebdo.
présente 1,5 jours en page d'accueil du 12 avril 2017 à 00:01:56 au 13 avril 2017 à 12:01:28"
2017,April,"Le cosmonaute Youri Gagarine a emporté un tube de Smarties lors de son vol orbital du 12 avril 1961.
présente 1,5 jours en page d'accueil du 12 avril 2017 à 00:01:56 au 13 avril 2017 à 12:01:28"
2017,April,"Lee Miller (photo) dut certifier par écrit à Vogue l’authenticité de ses clichés, les premiers à montrer concrètement l’horreur des camps de concentration nazis, pour que le magazine les publie.
présente 1,5 jours en page d'accueil du 12 avril 2017 à 12:01:35 au 14 avril 2017 à 00:02:05"
2017,April,"Pourquoi la guerre ? est un opuscule de 1933 coécrit par Albert Einstein et Sigmund Freud en réponse à une demande de la Société des Nations.
présente 1,5 jours en page d'accueil du 12 avril 2017 à 12:01:35 au 14 avril 2017 à 00:02:05"
2017,April,"Image colorisée extraite du film.Le Coucher de la mariée (scène) de 1896 est considéré comme le premier film érotique de l’histoire du cinéma.
présente 1,5 jours en page d'accueil du 13 avril 2017 à 00:01:58 au 14 avril 2017 à 12:00:45"
2017,April,"Le poète William Ernest Henley, ami de Robert Louis Stevenson, a inspiré le personnage de Long John Silver.
présente 1,5 jours en page d'accueil du 13 avril 2017 à 00:01:58 au 14 avril 2017 à 12:00:45"
2017,April,"Licteur portant un faisceau (représentation du XIXe siècle).Le symbole des fasces lictoriae (« faisceaux de licteurs ») (dessin) a été utilisé entre autres par le mouvement fasciste et par la République française.
présente 1,5 jours en page d'accueil du 13 avril 2017 à 12:01:28 au 15 avril 2017 à 00:02:20"
2017,April,"Des compétences juridictionnelles sont reconnues aux muftis pour une partie des Grecs musulmans.
présente 1,5 jours en page d'accueil du 13 avril 2017 à 12:01:28 au 15 avril 2017 à 00:02:20"
2017,April,"Billet d’un dollar américain.Le terme familier buck (littéralement « cervidé mâle ») employé notamment pour le dollar américain (photo) serait lié à l’usage passé des balles de peaux de cerf comme monnaie d’échange.
présente 1,5 jours en page d'accueil du 14 avril 2017 à 00:02:05 au 15 avril 2017 à 12:00:57"
2017,April,"D’après le Coran, ʿĪsā, connu par ailleurs sous le nom de Jésus, n’est pas mort crucifié.
présente 1,5 jours en page d'accueil du 14 avril 2017 à 00:02:05 au 15 avril 2017 à 12:00:57"
2017,April,"Autoportrait de Villard de Honnecourt, extrait de ses Carnets.Maitre d’œuvre du XIIIe siècle, Villard de Honnecourt (autoportrait) a inventé un « canon de division harmonieuse » encore enseigné au XXIe siècle dans les cours de mise en page.
présente 1,5 jours en page d'accueil du 14 avril 2017 à 12:00:45 au 16 avril 2017 à 00:02:00"
2017,April,"La Dordogne coule dans le Pas-de-Calais.
présente 1,5 jours en page d'accueil du 14 avril 2017 à 12:00:45 au 16 avril 2017 à 00:02:00"
2017,April,"Les Éléments dans une traduction arabe de 1594.Les Éléments d’Euclide (photo) sont probablement l’ouvrage qui a connu le plus grand nombre d’éditions différentes — plus de 1 000 — avec la Bible.
présente 2 jours en page d'accueil du 15 avril 2017 à 00:02:20 au 17 avril 2017 à 00:02:29"
2017,April,"Le Pakistan est le premier État internationalement reconnu à être devenu une république islamique, en 1956.
présente 2 jours en page d'accueil du 15 avril 2017 à 00:02:20 au 17 avril 2017 à 00:02:29"
2017,April,"Déménagement, à vélo, d’un réfrigérateur et d’une cuisinière.Un déménagement (photo) effectué en 2013 dans la ville américaine de Portland a mobilisé 70 cyclistes.
présente 2,5 jours en page d'accueil du 15 avril 2017 à 12:00:57 au 18 avril 2017 à 00:02:13"
2017,April,"Il a fallu 4 mois et l’envoi de 25 milliards de milliards d’ions calcium 48 sur une cible de californium pour détecter la désintégration d’un premier noyau atomique d’oganesson, le plus lourd des éléments chimiques connus.
présente 2,5 jours en page d'accueil du 15 avril 2017 à 12:00:57 au 18 avril 2017 à 00:02:13"
2017,April,"Lamartine jouant de la lyre au milieu des foules révolutionnaires. Caricature de Cham.À l’évocation d’un grand nom de la littérature française (caricature) alors candidat à l’élection présidentielle de 1848, des paysans s’interrogeaient : « Qu’est-ce que cette Martine ? »
présente 3 jours en page d'accueil du 16 avril 2017 à 00:02:00 au 19 avril 2017 à 00:02:19"
2017,April,"La Lune ecclésiastique, représentation fictive des phases de la Lune réelle, est utilisée pour le calcul de la date de Pâques depuis le concile de Nicée de l’an 325.
présente 3 jours en page d'accueil du 16 avril 2017 à 00:02:00 au 19 avril 2017 à 00:02:19"
2017,April,"Autorisation de circuler à Paris délivrée le 17 avril 1891.L’autorisation de circuler à Paris (photo du haut) délivrée le 17 avril 1891 à Léon Serpollet pour ses voitures à vapeur peut être considérée comme le premier « permis de conduire » français.
présente 3 jours en page d'accueil du 17 avril 2017 à 00:02:29 au 20 avril 2017 à 00:01:55"
2017,April,"Bordée du Minas Geraes.La construction des cuirassés de la classe Minas Geraes (photo du bas) par le Brésil à la fin des années 1900 fut à l’origine d’une course aux dreadnoughts en Amérique du Sud.
présente 3 jours en page d'accueil du 17 avril 2017 à 00:02:29 au 20 avril 2017 à 00:01:55"
2017,April,"Fauja Singh in 2007.Fauja Singh (photo) est le premier centenaire à avoir terminé un marathon.
présente 3 jours en page d'accueil du 18 avril 2017 à 00:02:13 au 21 avril 2017 à 00:02:35"
2017,April,"D’après les données de 2013 et 2014, les pays de l’OCDE ayant le plus faible nombre d’heures travaillées par travailleur sont l’Allemagne, les Pays-Bas et la Norvège.
présente 3 jours en page d'accueil du 18 avril 2017 à 00:02:13 au 21 avril 2017 à 00:02:35"
2017,April,"La place Ebenezer, entre River Street (à gauche) et Union Street (à droite).La voie la plus courte au monde (photo) selon le Livre Guinness des records est située à Wick, dans les Highlands écossais.
présente 3 jours en page d'accueil du 19 avril 2017 à 00:02:19 au 22 avril 2017 à 00:02:37"
2017,April,"En 1948, c’est une lettre de l’écrivain Moshé Catane qui a convaincu Le Monde de remplacer l’anglicisme « Israéli » par le terme « Israélien ».
présente 3 jours en page d'accueil du 19 avril 2017 à 00:02:19 au 22 avril 2017 à 00:02:37"
2017,April,"Groupe d’écoliers américains effectuant le salut de Bellamy, en mai 1942.Le salut de Bellamy (photo) a accompagné le serment d’allégeance au drapeau des États-Unis jusqu’en 1942.
présente 3 jours en page d'accueil du 20 avril 2017 à 00:01:55 au 23 avril 2017 à 00:01:45"
2017,April,"En avril 1917, même un opposant résolu au gouvernement en place décrivait la Russie comme « le pays le plus libre du monde ».
présente 3 jours en page d'accueil du 20 avril 2017 à 00:01:55 au 23 avril 2017 à 00:01:45"
2017,April,"n/a une légende serait bienvenue ! .Le Grand Renard volant (vidéo), qui peut atteindre 1,70 mètre d’envergure, est la plus grande espèce de chauves-souris au monde.
présente 3 jours en page d'accueil du 21 avril 2017 à 00:02:35 au 24 avril 2017 à 00:02:26"
2017,April,"Six ans après avoir tué et mangé un homme consentant, Armin Meiwes s’est déclaré végétarien.
présente 3 jours en page d'accueil du 21 avril 2017 à 00:02:35 au 24 avril 2017 à 00:02:26"
2017,April,"Passage de la comète de Halley en 1066 sur la tapisserie de Bayeux.Le passage de la comète de Halley en 1066 est représenté sur la tapisserie de Bayeux (photo).
présente 3 jours en page d'accueil du 22 avril 2017 à 00:02:37 au 25 avril 2017 à 00:02:24"
2017,April,"L’odorat d’un chien dressé à cet effet a permis de récupérer deux tonnes de mercure dans les écoles du Minnesota.
présente 3 jours en page d'accueil du 22 avril 2017 à 00:02:37 au 25 avril 2017 à 00:02:24"
2017,April,"Popeye (photo) attribue la force que son personnage principal tire de sa consommation d’épinards à leur teneur en vitamine A.
présente 3 jours en page d'accueil du 23 avril 2017 à 00:01:45 au 26 avril 2017 à 00:01:54"
2017,April,"Le 23 avril 2015, le million et demi de victimes du génocide arménien a été canonisé par le catholicos Garéguine II.
présente 3 jours en page d'accueil du 23 avril 2017 à 00:01:45 au 26 avril 2017 à 00:01:54"
2017,April,"Carte de la langue : la zone 1 est censée ressentir l’amertume, la zone 2 l’acidité, la zone 3 le goût salé et la zone 4 le goût sucré.Le concept de carte de la langue (schéma), qui associe chaque goût primaire à une région précise de cet organe, est une idée reçue.
présente 3 jours en page d'accueil du 24 avril 2017 à 00:02:26 au 27 avril 2017 à 00:02:25"
2017,April,"Opération frère cadet, parodie de film de James Bond, a pour interprète principal Neil Connery, frère cadet de Sean.
présente 3 jours en page d'accueil du 24 avril 2017 à 00:02:26 au 27 avril 2017 à 00:02:25"
2017,April,"Emblème du Front national en 1945.Dans la Résistance, le Parti communiste français a fondé un mouvement connu sous le nom de Front national (insigne).
présente 3 jours en page d'accueil du 25 avril 2017 à 00:02:24 au 28 avril 2017 à 00:02:28"
2017,April,"Les gags fournis par René Goscinny pour des films de Tintin n’ont pas été retenus.
présente 3 jours en page d'accueil du 25 avril 2017 à 00:02:24 au 28 avril 2017 à 00:02:28"
2017,April,"Le Bapaume en 1920.Le Bapaume, premier porte-avions de la marine nationale française, ne pouvait emporter qu’un seul avion à la fois (photo).
présente 3 jours en page d'accueil du 26 avril 2017 à 00:01:54 au 29 avril 2017 à 00:02:09"
2017,April,"L’eau de Javel porte le nom du premier lieu de production de la « lessive de Berthollet ».
présente 3 jours en page d'accueil du 26 avril 2017 à 00:01:54 au 29 avril 2017 à 00:02:09"
2017,April,"Armoiries du royaume des Pays-Bas.Comme la monarchie britannique, les Pays-Bas (armoiries) ont une devise en français.
présente 3 jours en page d'accueil du 27 avril 2017 à 00:02:25 au 30 avril 2017 à 00:02:15"
